season_code,fpl_permanent_code,full_name,season_id
2025-26-player-169,514254,Diego Gómez Amarilla,2025-26
2023-24-player-830,514277,Jimi Tauriainen,2023-24
2022-23-player-775,514280,Alfie Gilchrist,2022-23
2023-24-player-716,514280,Alfie Gilchrist,2023-24
2024-25-player-170,514280,Alfie Gilchrist,2024-25
2022-23-player-645,514284,Joe Wormleighton,2022-23
2022-23-player-744,514287,Sil Swinkels,2022-23
2024-25-player-640,514287,Sil Swinkels,2024-25
2024-25-player-793,514307,Jack Henry-Francis,2024-25
2022-23-player-631,514315,Lino Sousa,2022-23
2024-25-player-56,514315,Lino da Cruz Sousa,2024-25
2025-26-player-45,514315,Lino da Cruz Sousa,2025-26
2021-22-player-605,514356,Romeo Lavia,2021-22
2022-23-player-321,514356,Roméo Lavia,2022-23
2023-24-player-667,514356,Roméo Lavia,2023-24
2024-25-player-174,514356,Roméo Lavia,2024-25
2025-26-player-244,514356,Roméo Lavia,2025-26
2023-24-player-853,514362,Temple Ojinnaka,2023-24
2025-26-player-777,514362,Temple Ojinnaka,2025-26
2023-24-player-812,514514,Lewis Koumas,2023-24
2025-26-player-538,514613,Zak Johnson,2025-26
2022-23-player-763,515023,Matthew Dibley-Dias,2022-23
2023-24-player-652,515023,Matthew Dibley-Dias,2023-24
2022-23-player-546,515024,Luke Harris,2022-23
2023-24-player-683,515024,Luke Harris,2023-24
2024-25-player-246,515024,Luke Harris,2024-25
2025-26-player-334,515024,Luke Harris,2025-26
2025-26-player-812,515046,Melker Ellborg,2025-26
2018-19-player-3,51507,Laurent Koscielny,2018-19
2019-20-player-7,51507,Laurent Koscielny,2019-20
2022-23-player-644,515496,Owen Goodman,2022-23
2022-23-player-674,515500,Rhys Bennett,2022-23
2023-24-player-768,515500,Rhys Bennett,2023-24
2021-22-player-728,515501,Álvaro Fernández,2021-22
2023-24-player-380,515501,Álvaro Fernández Carreras,2023-24
2022-23-player-654,515503,Jack Wells-Morrison,2022-23
2023-24-player-748,515504,Joe Hugill,2023-24
2022-23-player-622,515571,Juan Larios López,2022-23
2024-25-player-464,515571,Juan Larios López,2024-25
2021-22-player-610,515597,Lamare Bogarde,2021-22
2022-23-player-638,515597,Lamare Bogarde,2022-23
2024-25-player-598,515597,Lamare Bogarde,2024-25
2025-26-player-44,515597,Lamare Bogarde,2025-26
2021-22-player-713,515599,Tommi O'Reilly,2021-22
2022-23-player-761,515599,Tommi O'Reilly,2022-23
2023-24-player-767,515599,Tommi O'Reilly,2023-24
2024-25-player-195,515621,Chadi Riad Dnanou,2024-25
2025-26-player-262,515621,Chadi Riad Dnanou,2025-26
2022-23-player-745,516159,Oliwier Zych,2022-23
2023-24-player-686,516159,Oliwier Zych,2023-24
2024-25-player-641,516159,Oliwier Zych,2024-25
2025-26-player-165,516211,Abdallah Sima,2025-26
2025-26-player-763,516234,Charlie Gray,2025-26
2023-24-player-814,516250,Jacob Wright,2023-24
2024-25-player-671,516250,Jacob Wright,2024-25
2023-24-player-733,516432,Valintino Adedokun,2023-24
2023-24-player-735,516874,Charles Sagoe,2023-24
2025-26-player-757,516875,Ronnie Hollingshead,2025-26
2022-23-player-643,516895,Kobbie Mainoo,2022-23
2023-24-player-388,516895,Kobbie Mainoo,2023-24
2024-25-player-378,516895,Kobbie Mainoo,2024-25
2025-26-player-458,516895,Kobbie Mainoo,2025-26
2024-25-player-720,516939,Emmanuel Agbadou,2024-25
2025-26-player-631,516939,Emmanuel Agbadou,2025-26
2023-24-player-211,517052,Nicolas Jackson,2023-24
2024-25-player-180,517052,Nicolas Jackson,2024-25
2025-26-player-251,517052,Nicolas Jackson,2025-26
2024-25-player-261,517178,Elkan Baggott,2024-25
2024-25-player-664,517179,Alfie Pond,2024-25
2025-26-player-641,517179,Alfie Pond,2025-26
2023-24-player-758,517995,Leo Castledine,2023-24
2023-24-player-717,517996,Ronnie Stutter,2023-24
2025-26-player-183,518030,Max Weiß,2025-26
2023-24-player-813,518199,Fabian Mrozek,2023-24
2025-26-player-789,518335,Max Merrick,2025-26
2022-23-player-746,518438,Kaelan Casey,2022-23
2023-24-player-774,518438,Kaelan Casey,2023-24
2024-25-player-643,518438,Kaelan Casey,2024-25
2025-26-player-611,518438,Kaelan Casey,2025-26
2023-24-player-773,518442,Lewis Orford,2023-24
2024-25-player-701,518442,Lewis Orford,2024-25
2025-26-player-622,518442,Lewis Orford,2025-26
2023-24-player-766,518466,Willy Kambwala,2023-24
2022-23-player-759,518467,Marc Jurado Gomez,2022-23
2021-22-player-621,518504,James Storer,2021-22
2023-24-player-589,518620,Ângelo Gabriel Borges Damaceno,2023-24
2024-25-player-151,518620,Ângelo Gabriel Borges Damaceno,2024-25
2023-24-player-858,518892,Ted Curd,2023-24
2022-23-player-598,518906,Owen Bevan,2022-23
2025-26-player-76,518906,Owen Bevan,2025-26
2023-24-player-718,519198,Alex Matos,2023-24
2022-23-player-639,519223,Sammy Braybrooke,2022-23
2024-25-player-802,519223,Sammy Braybrooke,2024-25
2018-19-player-70,51927,Ben Mee,2018-19
2019-20-player-83,51927,Ben Mee,2019-20
2020-21-player-88,51927,Ben Mee,2020-21
2021-22-player-106,51927,Ben Mee,2021-22
2022-23-player-526,51927,Ben Mee,2022-23
2023-24-player-109,51927,Ben Mee,2023-24
2024-25-player-100,51927,Ben Mee,2024-25
2023-24-player-740,519321,Alfie Dorrington,2023-24
2024-25-player-699,519321,Alfie Dorrington,2024-25
2022-23-player-668,519324,Amario Cozier-Duberry,2022-23
2024-25-player-118,519324,Amario Cozier-Duberry,2024-25
2023-24-player-833,519325,Habeeb Ogunneye,2023-24
2022-23-player-758,519327,George Abbott,2022-23
2023-24-player-728,519328,Callum Scanlon,2023-24
2018-19-player-224,51938,Marc Albrighton,2018-19
2019-20-player-174,51938,Marc Albrighton,2019-20
2020-21-player-221,51938,Marc Albrighton,2020-21
2021-22-player-202,51938,Marc Albrighton,2021-22
2022-23-player-251,51938,Marc Albrighton,2022-23
2018-19-player-282,51940,David de Gea,2018-19
2019-20-player-235,51940,David de Gea,2019-20
2020-21-player-291,51940,David de Gea,2020-21
2021-22-player-270,51940,David de Gea,2021-22
2022-23-player-327,51940,David De Gea Quintana,2022-23
2025-26-player-185,51943,Václav Hladký,2025-26
2025-26-player-760,519440,Wellity Lucky,2025-26
2025-26-player-542,519634,Jenson Seelt,2025-26
2025-26-player-197,519895,Oliver Sonne,2025-26
2025-26-player-771,519913,Tyler Fletcher,2025-26
2022-23-player-684,520295,David Datro Fofana,2022-23
2023-24-player-200,520295,David Datro Fofana,2023-24
2024-25-player-164,520295,David Datro Fofana,2024-25
2018-19-player-379,52153,Miguel Britos,2018-19
2023-24-player-854,521966,Finley Munroe,2023-24
2020-21-player-699,523700,Daniel Jebbison,2020-21
2023-24-player-483,523700,Daniel Jebbison,2023-24
2024-25-player-69,523700,Daniel Jebbison,2024-25
2025-26-player-695,523705,Jackson Tchatchoua,2025-26
2023-24-player-593,523957,Bénie Traoré,2023-24
2022-23-player-666,524069,Dale Taylor,2022-23
2023-24-player-779,524070,Jamie McDonnell,2023-24
2024-25-player-273,524180,Cameron Humphreys,2024-25
2021-22-player-725,524196,Shaqai Forde,2021-22
2018-19-player-54,52484,Leon Balogun,2018-19
2019-20-player-40,52484,Leon Balogun,2019-20
2021-22-player-618,52775,Nicolas Nkoulou,2021-22
2018-19-player-381,52940,Daryl Janmaat,2018-19
2019-20-player-359,52940,Daryl Janmaat,2019-20
2023-24-player-856,530117,Louis Jackson,2023-24
2024-25-player-728,530121,Zain Silcott-Duberry,2024-25
2025-26-player-95,530121,Zain Silcott-Duberry,2025-26
2022-23-player-601,530318,Kaden Rodney,2022-23
2023-24-player-825,530318,Kaden Rodney,2023-24
2024-25-player-647,530318,Kaden Rodney,2024-25
2025-26-player-281,530318,Kaden Rodney,2025-26
2025-26-player-785,530335,Pablo Felipe Pereira de Jesus,2025-26
2021-22-player-726,530873,Dara Costelloe,2021-22
2023-24-player-164,530873,Dara Costelloe,2023-24
2020-21-player-670,531076,Frankie Maguire,2020-21
2024-25-player-769,531170,Nasser Djiga,2024-25
2022-23-player-657,531363,Nathan Fraser,2022-23
2023-24-player-704,531363,Nathan Fraser,2023-24
2024-25-player-546,531363,Nathan Fraser,2024-25
2025-26-player-658,531363,Nathan Fraser,2025-26
2024-25-player-570,531442,Abdul Fatawu,2024-25
2022-23-player-676,531989,David Ozoh,2022-23
2023-24-player-721,531989,David Ozoh,2023-24
2024-25-player-212,531989,David Ozoh,2024-25
2025-26-player-280,531989,David Ozoh,2025-26
2023-24-player-720,531993,Ademola Ola-Adebomi,2023-24
2024-25-player-694,531997,Henry Cartwright,2024-25
2022-23-player-604,532135,Killian Phillips,2022-23
2023-24-player-823,532372,Oliver Arblaster,2023-24
2023-24-player-654,532377,Louie Marsh,2023-24
2023-24-player-747,532528,Joshua Duffus,2023-24
2022-23-player-677,532529,Jack Hinshelwood,2022-23
2023-24-player-621,532529,Jack Hinshelwood,2023-24
2024-25-player-126,532529,Jack Hinshelwood,2024-25
2025-26-player-163,532529,Jack Hinshelwood,2025-26
2024-25-player-606,532534,Will Alves,2024-25
2024-25-player-708,532535,Thomas Wilson-Brown,2024-25
2022-23-player-702,532605,Andrey Nascimento dos Santos,2022-23
2023-24-player-186,532605,Andrey Nascimento dos Santos,2023-24
2024-25-player-150,532605,Andrey Nascimento dos Santos,2024-25
2025-26-player-246,532605,Andrey Nascimento dos Santos,2025-26
2022-23-player-705,533463,Dango Ouattara,2022-23
2023-24-player-78,533463,Dango Ouattara,2023-24
2024-25-player-74,533463,Dango Ouattara,2024-25
2025-26-player-83,533463,Dango Ouattara,2025-26
2024-25-player-780,533710,Iwan Morgan,2024-25
2025-26-player-137,533710,Iwan Morgan,2025-26
2021-22-player-733,533719,Adrian Blake,2021-22
2023-24-player-623,534392,Mason Burstow,2023-24
2022-23-player-755,534836,Travis Patterson,2022-23
2025-26-player-710,534836,Travis Patterson,2025-26
2024-25-player-759,535017,Julian Eyestone,2024-25
2025-26-player-104,535017,Julian Eyestone,2025-26
2022-23-player-751,535262,Reuell Walters,2022-23
2023-24-player-736,535262,Reuell Walters,2023-24
2023-24-player-737,535264,Bradley Ibrahim,2023-24
2023-24-player-690,535301,Carlos Baleba,2023-24
2024-25-player-115,535301,Carlos Baleba,2024-25
2025-26-player-167,535301,Carlos Baleba,2025-26
2021-22-player-732,535339,Tiago Çukur,2021-22
2023-24-player-122,535818,Simon Adingra,2023-24
2024-25-player-113,535818,Simon Adingra,2024-25
2025-26-player-543,535818,Simon Adingra,2025-26
2022-23-player-564,535928,Stefan Bajcetic,2022-23
2023-24-player-292,535928,Stefan Bajcetic,2023-24
2024-25-player-312,535928,Stefan Bajčetić Maquieira,2024-25
2025-26-player-393,535928,Stefan Bajčetić Maquieira,2025-26
2023-24-player-784,536109,Oliver Scarles,2023-24
2024-25-player-677,536109,Ollie Scarles,2024-25
2025-26-player-608,536109,Ollie Scarles,2025-26
2021-22-player-670,536110,Josh Feeney,2021-22
2025-26-player-359,536119,Charlie Crew,2025-26
2025-26-player-811,536134,Rio Kyerematen,2025-26
2022-23-player-757,536238,Ishé Samuels-Smith,2022-23
2023-24-player-819,536238,Ishé Samuels-Smith,2023-24
2024-25-player-782,536238,Ishé Samuels-Smith,2024-25
2024-25-player-724,536241,Martin Sherif,2024-25
2025-26-player-313,536241,Martin Sherif,2025-26
2025-26-player-813,536661,Nilson Angulo,2025-26
2023-24-player-780,536677,Detlef Esapa Osong,2023-24
2023-24-player-781,536681,Joe Gardner,2023-24
2023-24-player-615,536694,Matheus França de Oliveira,2023-24
2024-25-player-208,536694,Matheus França de Oliveira,2024-25
2025-26-player-279,536694,Matheus França de Oliveira,2025-26
2023-24-player-641,536908,Alejo Véliz,2023-24
2024-25-player-507,536908,Alejo Véliz,2024-25
2022-23-player-679,536916,Facundo Buonanotte,2022-23
2023-24-player-125,536916,Facundo Buonanotte,2023-24
2024-25-player-117,536916,Facundo Buonanotte,2024-25
2025-26-player-168,536916,Facundo Buonanotte,2025-26
2022-23-player-537,537043,Kaine Kesler Hayden,2022-23
2022-23-player-672,537403,Kadan Young,2022-23
2023-24-player-865,537403,Kadan Young,2023-24
2024-25-player-656,537403,Kadan Young,2024-25
2025-26-player-63,537403,Kadan Young,2025-26
2024-25-player-790,538182,Jimi Gower,2024-25
2023-24-player-472,538206,Jordan Amissah,2023-24
2020-21-player-711,538207,William Osula,2020-21
2023-24-player-490,538207,William Osula,2023-24
2024-25-player-590,538207,William Osula,2024-25
2025-26-player-500,538207,William Osula,2025-26
2023-24-player-655,538210,Andre Brooks,2023-24
2024-25-player-681,539721,Ruairi McConville,2024-25
2018-19-player-447,54102,Jack Wilshere,2018-19
2019-20-player-394,54102,Jack Wilshere,2019-20
2020-21-player-434,54102,Jack Wilshere,2020-21
2024-25-player-712,541462,Matai Akinmboni,2024-25
2025-26-player-75,541462,Matai Akinmboni,2025-26
2018-19-player-193,54284,Chris Löwe,2018-19
2023-24-player-816,543158,Valentín Barco,2023-24
2024-25-player-116,543158,Valentín Barco,2024-25
2025-26-player-122,543295,Antoni Milambo,2025-26
2018-19-player-186,54421,Floyd Ayité,2018-19
2018-19-player-29,54469,Adam Smith,2018-19
2019-20-player-63,54469,Adam Smith,2019-20
2022-23-player-57,54469,Adam Smith,2022-23
2023-24-player-84,54469,Adam Smith,2023-24
2024-25-player-81,54469,Adam Smith,2024-25
2025-26-player-73,54469,Adam Smith,2025-26
2018-19-player-383,54484,Francisco Femenía Far,2018-19
2019-20-player-357,54484,Francisco Femenía Far,2019-20
2021-22-player-382,54484,Francisco Femenía Far,2021-22
2023-24-player-595,544877,Milos Kerkez,2023-24
2024-25-player-70,544877,Milos Kerkez,2024-25
2025-26-player-371,544877,Milos Kerkez,2025-26
2018-19-player-228,54513,Vicente Iborra,2018-19
2018-19-player-104,54527,Loïc Damour,2018-19
2023-24-player-634,545477,Alex Murphy,2023-24
2024-25-player-390,545477,Alex Murphy,2024-25
2025-26-player-481,545477,Alex Murphy,2025-26
2024-25-player-693,545508,Joseph O'Brien-Whitmarsh,2024-25
2018-19-player-23,54694,Pierre-Emerick Aubameyang,2018-19
2019-20-player-11,54694,Pierre-Emerick Aubameyang,2019-20
2020-21-player-4,54694,Pierre-Emerick Aubameyang,2020-21
2021-22-player-4,54694,Pierre-Emerick Aubameyang,2021-22
2022-23-player-617,54694,Pierre-Emerick Aubameyang,2022-23
2023-24-player-188,54694,Pierre-Emerick Aubameyang,2023-24
2025-26-player-544,547027,Habib Diarra,2025-26
2024-25-player-667,547037,Jack Fletcher,2024-25
2025-26-player-462,547037,Jack Fletcher,2025-26
2023-24-player-614,54738,Thomas Kaminski,2023-24
2025-26-player-557,547410,Harrison Jones,2025-26
2018-19-player-366,54756,Victor Wanyama,2018-19
2019-20-player-348,54756,Victor Wanyama,2019-20
2019-20-player-26,54764,Jonathan Kodjia,2019-20
2023-24-player-637,547659,Josh Powell,2023-24
2023-24-player-831,547668,Axel Piesold,2023-24
2025-26-player-826,547671,Riley Owen,2025-26
2022-23-player-750,547673,Charlie Robinson,2022-23
2024-25-player-777,547676,Tyler Fredricson,2024-25
2025-26-player-446,547676,Tyler Fredricson,2025-26
2023-24-player-625,547686,Luc De Fougerolles,2023-24
2024-25-player-695,547692,Samuel Rak-Sakyi,2024-25
2024-25-player-799,547693,Somto Boniface,2024-25
2021-22-player-658,547701,Archie Gray,2021-22
2022-23-player-565,547701,Archie Gray,2022-23
2024-25-player-489,547701,Archie Gray,2024-25
2025-26-player-591,547701,Archie Gray,2025-26
2023-24-player-739,547716,Ben Parkinson,2023-24
2022-23-player-741,547719,Lewis Miley,2022-23
2023-24-player-635,547719,Lewis Miley,2023-24
2024-25-player-411,547719,Lewis Miley,2024-25
2025-26-player-497,547719,Lewis Miley,2025-26
2024-25-player-791,547720,Charlie Tasker,2024-25
2025-26-player-156,547720,Charlie Tasker,2025-26
2024-25-player-678,547801,Callum Bates,2024-25
2025-26-player-306,547801,Callum Bates,2025-26
2023-24-player-702,548308,Ashley Phillips,2023-24
2024-25-player-478,548308,Ashley Phillips,2024-25
2025-26-player-576,548308,Ashley Phillips,2025-26
2018-19-player-152,54861,Christian Benteke,2018-19
2019-20-player-129,54861,Christian Benteke,2019-20
2020-21-player-132,54861,Christian Benteke,2020-21
2021-22-player-149,54861,Christian Benteke,2021-22
2022-23-player-155,54861,Christian Benteke,2022-23
2023-24-player-861,549014,Noël Atom,2023-24
2024-25-player-706,549067,Zach Abbott,2024-25
2025-26-player-513,549067,Zach Abbott,2025-26
2023-24-player-618,549068,Omari Kellyman,2023-24
2024-25-player-173,549068,Omari Kellyman,2024-25
2025-26-player-172,549074,Tom Watson,2025-26
2025-26-player-195,549329,Lucas Pires Silva,2025-26
2023-24-player-828,549344,Sam Curtis,2023-24
2024-25-player-292,549640,Michael Golding,2024-25
2025-26-player-553,549912,Chemsdine Talbi,2025-26
2025-26-player-222,549939,Mike Penders,2025-26
2025-26-player-144,550090,Diego Coppola,2025-26
2024-25-player-133,550141,Adrian Mazilu,2024-25
2025-26-player-176,550141,Adrian Mazilu,2025-26
2018-19-player-412,55037,Cheikhou Kouyaté,2018-19
2019-20-player-139,55037,Cheikhou Kouyaté,2019-20
2020-21-player-133,55037,Cheikhou Kouyaté,2020-21
2021-22-player-150,55037,Cheikhou Kouyaté,2021-22
2022-23-player-583,55037,Cheikhou Kouyaté,2022-23
2023-24-player-451,55037,Cheikhou Kouyaté,2023-24
2018-19-player-183,55038,Kevin McDonald,2018-19
2020-21-player-172,55038,Kevin McDonald,2020-21
2022-23-player-697,550596,Dominic Sadi,2022-23
2023-24-player-811,550596,Dominic Sadi,2023-24
2024-25-player-723,550596,Dominic Sadi,2024-25
2025-26-player-94,550596,Dominic Sadi,2025-26
2023-24-player-851,550615,Tyrique George,2023-24
2024-25-player-696,550615,Tyrique George,2024-25
2025-26-player-243,550615,Tyrique George,2025-26
2023-24-player-800,550833,Noha Lemina,2023-24
2023-24-player-660,550839,Wilson Odobert,2023-24
2024-25-player-612,550839,Wilson Odobert,2024-25
2025-26-player-588,550839,Wilson Odobert,2025-26
2024-25-player-572,550864,Leny Yoro,2024-25
2025-26-player-444,550864,Leny Yoro,2025-26
2025-26-player-563,551153,Luís Hemir Silva Semedo,2025-26
2025-26-player-213,551206,Jaydon Banel,2025-26
2025-26-player-672,551210,Jorrel Hato,2025-26
2024-25-player-639,551221,Tommy Setford,2024-25
2025-26-player-4,551221,Tommy Setford,2025-26
2024-25-player-623,551226,Mateus Gonçalo Espanha Fernandes,2024-25
2025-26-player-708,551226,Mateus Gonçalo Espanha Fernandes,2025-26
2024-25-player-184,551230,Renato Palma Veiga,2024-25
2023-24-player-809,551232,Rodrigo Duarte Ribeiro,2023-24
2025-26-player-713,551483,Álex Jiménez Sánchez,2025-26
2023-24-player-848,551995,Taylan Harris,2023-24
2023-24-player-648,552030,Aidan Francis-Clarke,2023-24
2023-24-player-759,552425,Sydie Peck,2023-24
2024-25-player-609,552427,Will Lankshear,2024-25
2025-26-player-598,552427,Will Lankshear,2025-26
2025-26-player-577,553299,Takai Kōta,2025-26
2025-26-player-825,553742,Finlay Herrick,2025-26
2025-26-player-765,553746,Leo Shahar,2025-26
2024-25-player-672,554194,Jahmai Simpson-Pusey,2024-25
2025-26-player-551,554197,Chris Rigg,2025-26
2018-19-player-172,55422,Gylfi Sigurdsson,2018-19
2019-20-player-151,55422,Gylfi Sigurdsson,2019-20
2020-21-player-150,55422,Gylfi Sigurdsson,2020-21
2021-22-player-164,55422,Gylfi Sigurdsson,2021-22
2018-19-player-165,55452,Yannick Bolasie,2018-19
2018-19-player-402,55459,Aaron Cresswell,2018-19
2019-20-player-376,55459,Aaron Cresswell,2019-20
2020-21-player-435,55459,Aaron Cresswell,2020-21
2021-22-player-411,55459,Aaron Cresswell,2021-22
2022-23-player-457,55459,Aaron Cresswell,2022-23
2023-24-player-530,55459,Aaron Cresswell,2023-24
2024-25-player-517,55459,Aaron Cresswell,2024-25
2024-25-player-580,554605,Dean Huijsen,2024-25
2018-19-player-441,55494,Joel Ward,2018-19
2019-20-player-126,55494,Joel Ward,2019-20
2020-21-player-134,55494,Joel Ward,2020-21
2021-22-player-474,55494,Joel Ward,2021-22
2022-23-player-156,55494,Joel Ward,2022-23
2023-24-player-242,55494,Joel Ward,2023-24
2024-25-player-215,55494,Joel Ward,2024-25
2018-19-player-353,55605,Toby Alderweireld,2018-19
2019-20-player-331,55605,Toby Alderweireld,2019-20
2020-21-player-386,55605,Toby Alderweireld,2020-21
2021-22-player-355,55605,Toby Alderweireld,2021-22
2025-26-player-744,556637,Nehemiah Oriola,2025-26
2024-25-player-673,556639,Jayce Fitzgerald,2024-25
2025-26-player-461,556639,Jayce Fitzgerald,2025-26
2018-19-player-284,55909,Chris Smalling,2018-19
2019-20-player-223,55909,Chris Smalling,2019-20
2020-21-player-292,55909,Chris Smalling,2020-21
2020-21-player-195,55914,Liam Cooper,2020-21
2021-22-player-184,55914,Liam Cooper,2021-22
2022-23-player-221,55914,Liam Cooper,2022-23
2025-26-player-810,559610,Luka Bentt,2025-26
2024-25-player-778,559684,Jack Moorhouse,2024-25
2025-26-player-464,559684,Jack Moorhouse,2025-26
2024-25-player-710,559962,Jamaldeen Jimoh,2024-25
2025-26-player-62,559962,Jamaldeen Jimoh-Aloba,2025-26
2023-24-player-852,559963,Kiano Dyer,2023-24
2024-25-player-637,560248,Bastien Meupiyou,2024-25
2025-26-player-639,560248,Bastien Meupiyou Menadjou,2025-26
2025-26-player-100,560262,Junior Kroupi,2025-26
2025-26-player-729,560441,Luis Eduardo Soares da Silva,2025-26
2025-26-player-731,560552,Kevin Santos Lopes de Macedo,2025-26
2018-19-player-163,56192,Cuco Martina,2018-19
2019-20-player-577,56192,Rhu-endly Martina,2019-20
2024-25-player-801,563324,Brayden Clarke,2024-25
2025-26-player-13,563324,Brayden Clarke,2025-26
2018-19-player-453,56377,Andriy Yarmolenko,2018-19
2019-20-player-392,56377,Andriy Yarmolenko,2019-20
2020-21-player-436,56377,Andriy Yarmolenko,2020-21
2021-22-player-412,56377,Andriy Yarmolenko,2021-22
2021-22-player-642,563883,Vincent Angelini,2021-22
2023-24-player-752,563883,Vincent Angelini,2023-24
2023-24-player-862,563934,Tyrese Hall,2023-24
2025-26-player-561,564406,Eliezer Mayenda Dossou,2025-26
2023-24-player-765,564505,Sam Proctor,2023-24
2025-26-player-703,564505,Sam Proctor,2025-26
2022-23-player-683,564510,Garang Kuol,2022-23
2023-24-player-418,564510,Garang Kuol,2023-24
2024-25-player-406,564510,Garang Kuol,2024-25
2025-26-player-496,564510,Garang Kuol,2025-26
2025-26-player-718,564940,Soungoutou Magassa,2025-26
2022-23-player-659,565297,Mateo Joseph Fernández,2022-23
2025-26-player-364,565297,Mateo Joseph Fernández-Regatillo,2025-26
2023-24-player-785,565431,Callum Marshall,2023-24
2025-26-player-626,565431,Callum Marshall,2025-26
2024-25-player-668,565858,Killian Cahill,2024-25
2025-26-player-787,565863,Sam Chambers,2025-26
2025-26-player-428,566164,Sverre Nypan,2025-26
2025-26-player-740,566213,Stephen Mfuni,2025-26
2024-25-player-781,567119,Shumaira Mheuka,2024-25
2025-26-player-840,567119,Shumaira Mheuka,2025-26
2024-25-player-758,567121,Joe Knight,2024-25
2025-26-player-175,567121,Joe Knight,2025-26
2025-26-player-835,568159,Archie Whitehall,2025-26
2018-19-player-36,56872,Junior Stanislas,2018-19
2019-20-player-77,56872,Junior Stanislas,2019-20
2022-23-player-58,56872,Junior Stanislas,2022-23
2023-24-player-855,568791,Callan McKenna,2023-24
2024-25-player-727,568791,Callan McKenna,2024-25
2025-26-player-69,568791,Callan McKenna,2025-26
2024-25-player-428,569014,Eric da Silva Moreira,2024-25
2025-26-player-523,569014,Eric da Silva Moreira,2025-26
2018-19-player-27,56917,Steve Cook,2018-19
2019-20-player-58,56917,Steve Cook,2019-20
2022-23-player-379,56917,Steve Cook,2022-23
2023-24-player-441,56917,Steve Cook,2023-24
2025-26-player-701,569577,Triston Rowe,2025-26
2018-19-player-249,56979,Jordan Henderson,2018-19
2019-20-player-198,56979,Jordan Henderson,2019-20
2020-21-player-244,56979,Jordan Henderson,2020-21
2021-22-player-222,56979,Jordan Henderson,2021-22
2022-23-player-275,56979,Jordan Henderson,2022-23
2023-24-player-299,56979,Jordan Henderson,2023-24
2025-26-player-124,56979,Jordan Henderson,2025-26
2018-19-player-94,56981,Joe Bennett,2018-19
2018-19-player-317,56983,Matt Ritchie,2018-19
2019-20-player-251,56983,Matt Ritchie,2019-20
2020-21-player-322,56983,Matt Ritchie,2020-21
2021-22-player-292,56983,Matt Ritchie,2021-22
2022-23-player-350,56983,Matt Ritchie,2022-23
2023-24-player-425,56983,Matt Ritchie,2023-24
2023-24-player-725,570241,Ji-Soo Kim,2023-24
2024-25-player-96,570241,Kim Ji-soo,2024-25
2025-26-player-117,570241,Kim Ji-soo,2025-26
2024-25-player-481,570526,Lucas Bergvall,2024-25
2025-26-player-586,570526,Lucas Bergvall,2025-26
2025-26-player-821,570929,Jack Whittaker,2025-26
2025-26-player-822,571087,Jaydon Jones,2025-26
2019-20-player-278,57127,Teemu Pukki,2019-20
2021-22-player-315,57127,Teemu Pukki,2021-22
2018-19-player-493,57134,Salomón Rondón,2018-19
2021-22-player-591,57134,Salomón Rondón,2021-22
2022-23-player-177,57134,Salomón Rondón,2022-23
2018-19-player-516,57145,Federico Fernández,2018-19
2019-20-player-254,57145,Federico Fernández,2019-20
2020-21-player-323,57145,Federico Fernández,2020-21
2021-22-player-465,57145,Federico Fernández,2021-22
2022-23-player-351,57145,Federico Fernández,2022-23
2018-19-player-18,57249,Henrikh Mkhitaryan,2018-19
2019-20-player-16,57249,Henrikh Mkhitaryan,2019-20
2025-26-player-802,572702,Keiber Lamadrid,2025-26
2022-23-player-641,573062,Martial Godo,2022-23
2024-25-player-605,573062,Martial Godo,2024-25
2025-26-player-333,573062,Martial Godo,2025-26
2018-19-player-241,57328,Nathaniel Clyne,2018-19
2020-21-player-577,57328,Nathaniel Clyne,2020-21
2021-22-player-493,57328,Nathaniel Clyne,2021-22
2022-23-player-157,57328,Nathaniel Clyne,2022-23
2023-24-player-222,57328,Nathaniel Clyne,2023-24
2024-25-player-196,57328,Nathaniel Clyne,2024-25
2025-26-player-263,57328,Nathaniel Clyne,2025-26
2021-22-player-734,573808,Jack Grieves,2021-22
2018-19-player-264,57410,Nicolás Otamendi,2018-19
2019-20-player-208,57410,Nicolás Otamendi,2019-20
2020-21-player-269,57410,Nicolás Otamendi,2020-21
2023-24-player-821,574398,Franco Umeh-Chibueze,2023-24
2024-25-player-644,574398,Franco Umeh-Chibueze,2024-25
2025-26-player-282,574398,Franco Umeh-Chibueze,2025-26
2023-24-player-741,574402,Mark O’Mahony,2023-24
2024-25-player-138,574402,Mark O’Mahony,2024-25
2025-26-player-231,574458,Mamadou Sarr,2025-26
2024-25-player-729,574799,Damola Ajayi,2024-25
2023-24-player-850,575034,Ethan Wheatley,2023-24
2024-25-player-648,575034,Ethan Wheatley,2024-25
2025-26-player-468,575034,Ethan Wheatley,2025-26
2018-19-player-191,57513,Jonas Lössl,2018-19
2019-20-player-479,57513,Jonas Lössl,2019-20
2020-21-player-151,57513,Jonas Lössl,2020-21
2021-22-player-673,57513,Jonas Lössl,2021-22
2024-25-player-785,575204,Claudio Echeverri,2024-25
2025-26-player-425,575204,Claudio Echeverri,2025-26
2018-19-player-415,57531,Michail Antonio,2018-19
2019-20-player-389,57531,Michail Antonio,2019-20
2020-21-player-437,57531,Michail Antonio,2020-21
2021-22-player-413,57531,Michail Antonio,2021-22
2022-23-player-458,57531,Michail Antonio,2022-23
